augmentation,bbox/AP,bbox/AP50,bbox/AP75,bbox/APl,bbox/APm,bbox/APs,dataset
1-3,46.404836231146675,73.96111731979559,49.041133300360364,77.22252925221356,59.74618562787087,23.553817633842712,acdc_rain
1-3,50.63840193423078,76.42246445315237,54.34062240152871,83.21706439993707,62.96154700897193,24.09408954472987,acdc_snow
1-3,14.925352679563437,33.35229836924935,10.228515252309919,28.558859873557118,21.465938032098975,3.0390957017319997,providentia_fog
1-3,46.0332104217411,70.71578077319768,53.43040235005414,60.02236343938433,64.86854587505358,25.6131872686708,providentia_snow
1-3,63.40570018077386,87.39470492917843,69.99657383594308,83.53553417002402,57.32523670643231,17.10691749123271,midjourney_snow
1-3,61.572765947651575,88.23014079499006,69.1357990582229,77.3058372709149,53.53170108080225,16.548873492662736,midjourney_rain
1-3,63.77698524484067,87.27745578771008,71.95942272421469,84.36845781069401,58.193316567817476,11.79051223179294,midjourney_fog
1-4,46.75726269527975,72.14918685583716,48.080140602566146,74.76289799390294,50.254779438636376,13.260186484496103,adverse_fog
1-4,43.55951209548567,74.60433394079135,44.391674675524264,74.95685708093663,51.65485048115216,14.552216297654805,adverse_rain
1-4,47.76025995748543,73.97396255410351,48.6720107552324,74.06215647572236,43.45512640307894,9.746373454928468,adverse_snow
1-4,45.005869814128644,74.2080214745563,42.721313514566894,64.71542041146152,41.33098340101404,21.30579179009781,dense_clear_day
1-4,55.736381828702534,77.71434814564907,58.973224599356385,76.96521340341714,56.542226883163096,26.34000270346128,dense_light_fog_day
1-4,45.06749521301375,74.26290274399246,44.31925238914822,62.97252351302794,37.54492489526758,15.168541395488644,dense_light_fog_night
1-4,59.49221218343618,79.52497418256739,64.47497743579427,80.0725902180757,53.81373043769592,15.279841808792519,dense_fog_day
1-4,49.15432972090385,72.77311527145504,52.61455608151549,62.71834707996481,49.35700036061302,15.172405013412874,dense_fog_night
1-4,37.536343840889536,68.77953919403328,32.60590847312864,48.80278394562417,34.00599367456827,13.842836607237038,dense_rain
1-4,43.7862720162788,69.95633373692698,43.057108481677886,59.64376678880568,41.08882931964398,22.548797282210607,dense_snow_day
1-4,42.49952262642302,69.26275422715955,42.00880543120024,65.29473784624697,36.318998860053924,14.65965012029715,dense_snow_night
1-4,51.78371577595555,78.66173432306495,54.06624520667316,70.47335773791717,45.99998255236784,27.65539712843923,dawn_fog
1-4,54.61363629937325,80.91070787963467,58.547140883960736,72.25666134755797,53.14799731326184,28.144472169944763,dawn_sand
1-4,50.640335441987915,79.97925906850735,53.197739245857456,66.54859124753891,43.14373679522606,10.378955067971365,dawn_rain
1-4,49.33611114855674,77.73826198696896,50.404515833009235,65.53808170454543,36.6064626816145,10.889274207544263,dawn_snow
1-4,25.63604395787981,58.96422008299428,20.01392150921683,38.18990603731306,22.78598594473026,11.965577816381742,nuscenes_clear
1-4,21.632313401229457,51.97509713253705,14.42795746106599,30.41178727676118,21.249577909253343,6.18500158620864,nuscenes_rain
1-4,41.737362710921026,69.85242484849633,41.996214577697984,79.58919464444739,55.634875239259685,14.737831953087666,bdd_clear
1-4,42.804591592102106,72.49844394472134,42.95886972541135,74.55624792485138,50.52951215300626,15.074686508764337,bdd_rain
1-4,42.7304527710956,70.65131097890907,43.06509654554536,77.83041725570912,49.233349977076514,12.970158602548986,bdd_snow
1-4,43.57770797849834,66.9092101873788,45.02061042710348,78.82135614343574,52.410708984994535,12.15873385808068,cityscapes_clear
1-4,45.04607972331053,67.69845037738261,47.108439186644745,79.38648140936397,51.62329541420648,11.406014670140173,cityscapes_fog01
1-4,43.95823764763309,66.17291396213572,45.71877859601001,80.40233853356892,52.244917347135235,8.926627073502287,cityscapes_fog02
1-4,41.526200986538655,62.46461653604823,43.54770118444393,81.23511990437525,49.4270134215908,6.799773702628128,cityscapes_fog03
1-4,49.75502576931067,75.06760376450838,53.30724370800583,87.0611775636581,67.68609730644434,29.477399275044604,acdc_fog
1-4,47.35130293012726,74.34627862931242,50.98726292899095,78.85267655880385,60.868350218354685,24.08010063512814,acdc_rain
1-4,51.11139476994817,76.61323165125633,54.79943638804753,84.22845412184017,63.59382776385502,23.782900766255132,acdc_snow
1-4,15.57189801460153,35.51608727441541,10.21076901685268,29.984447961922058,22.46053094465251,3.0352030481728987,providentia_fog
1-4,46.68660412988284,70.25856261198183,53.89582713324478,61.794935196548636,66.25183106041248,24.951209342661098,providentia_snow
1-4,64.0241027186931,87.45651114735801,70.73907678420646,84.67588176525882,57.72921636583098,16.553079845546936,midjourney_snow
1-4,61.88729751901013,88.28866410016452,69.39977193884647,77.68996584871039,53.98291507021441,17.2396753792312,midjourney_rain
1-4,64.10235511827533,87.336308263279,71.80102445743435,85.01494239405251,58.26873760820847,12.426407879058274,midjourney_fog
2-0,46.65606030797226,73.1628444772318,49.256243391741364,73.31802551176408,50.506269130810836,14.177321862030862,adverse_fog
2-0,43.107651816521944,73.28156814966398,44.05055710950986,73.52641496616786,51.6979078042216,14.308482450914134,adverse_rain
2-0,46.84424464219275,73.97075252392813,48.19848949052768,72.85583796290707,42.04614461830101,9.732117556806074,adverse_snow
2-0,43.42918342912386,73.73348122570437,40.50019747236367,63.04795640519788,39.15955429969545,20.431123806979397,dense_clear_day
2-0,54.89504979384443,77.75950109246759,58.0198810218415,75.52457423282031,55.516630665478594,27.43545051637127,dense_light_fog_day
2-0,44.29037991778011,74.23096148182418,43.019566783466544,62.26175624623194,35.80540793696152,15.23005902900651,dense_light_fog_night
2-0,59.86629309006292,79.52397109689745,65.90753064351726,79.77520559435314,54.31429677847627,17.373873743435414,dense_fog_day
2-0,48.21117712151769,72.6851394762966,50.88057554136983,61.02600175644047,49.11507258905708,17.643237363308785,dense_fog_night
2-0,36.41756726901056,69.31660606395101,30.7905347199869,47.84162501602058,32.5531021865836,13.215079767570485,dense_rain
2-0,42.23890202481702,69.76875678710408,41.11513725457117,58.591442807294314,38.43489020043106,23.08219018900534,dense_snow_day
2-0,41.98657832595444,68.46354405936349,41.762469990938975,65.51474971528877,35.230954396697136,14.294277355439137,dense_snow_night
2-0,51.414157179568285,79.69932865841304,53.95633189823834,69.8078000182553,45.891010678467715,27.09069984302453,dawn_fog
2-0,54.50084121276372,81.18715662930921,58.80484421275505,72.27900473174513,52.34899220271358,27.724503979781,dawn_sand
2-0,50.28235512200649,79.60996826593421,52.88025529395305,66.37043065445492,42.432832382283145,9.46819493846075,dawn_rain
2-0,48.24845368908626,76.95710308686189,49.1015035689761,64.0110237904731,35.55983452815434,11.792472667148722,dawn_snow
2-0,25.385154887549728,58.024543918297866,20.169255758809182,38.81590753484369,21.878115056840468,11.636944401169774,nuscenes_clear
2-0,21.043639613187906,51.15871405940343,13.64015303195291,29.714907552551185,20.562861148203613,6.881505922328842,nuscenes_rain
2-0,41.20734172500613,69.42158237617495,41.268816679590934,78.99791529231169,54.28015648998327,14.956959863166905,bdd_clear
2-0,42.10858244004654,71.88746620085628,42.16886403908416,73.76992975013907,49.434117912183716,14.922233685695785,bdd_rain
2-0,42.435167125539415,70.37357827479791,42.86802213720125,77.34984124675172,48.472508120241855,12.950344826801311,bdd_snow
2-0,43.581493312651,67.4594416291334,45.12546216459601,78.6807454998113,51.708836188285126,12.649573858112248,cityscapes_clear
2-0,44.541923435978134,67.7706510857496,46.424479760397595,78.30955093028025,51.25732339828222,11.038934277490542,cityscapes_fog01
2-0,43.67671508157453,65.61857387985228,46.243220505373536,79.78310033079993,52.02557551773373,8.782887671804211,cityscapes_fog02
2-0,41.155407933766355,62.27525333094592,43.36830425087525,80.08601745348606,49.03606485138457,6.778228673443065,cityscapes_fog03
2-0,48.27070911647543,74.9329415728676,51.451320260626446,85.27130813144689,65.41380969192339,28.549520792800287,acdc_fog
2-0,46.56357618769799,73.77411990331728,49.26305604734982,78.39161435063264,59.59886815906796,23.081626967145855,acdc_rain
2-0,50.07646625773477,76.54592265961482,54.33598137922074,82.65719980605562,62.657578192096494,23.35797350447799,acdc_snow
2-0,15.627121482167192,35.918994721808204,10.088372949030601,33.17945971798005,22.445225789862143,2.190614559221502,providentia_fog
2-0,46.35796430064977,72.65819036431513,53.45792675901063,58.93402760109382,64.04965830359156,26.546693406249023,providentia_snow
2-0,62.51991597037071,87.2223026613682,69.19006978657605,82.80303254761259,56.03350786961029,17.576382991439623,midjourney_snow
2-0,59.407181849204896,87.71613914410835,66.96795076559702,74.6991229366785,51.321533575813724,15.979841282849838,midjourney_rain
2-0,62.81583735651486,87.97754010395276,71.92068377160882,82.4981573664027,57.09135240475298,12.959165298150626,midjourney_fog
2-1,46.45862224834801,72.03712098648687,48.92117787347153,74.14108552645237,50.15036370016174,14.10842444894401,adverse_fog
2-1,42.68112596691566,73.78186100922535,42.73825795687941,73.72264624303736,50.911419251000254,14.352594536406372,adverse_rain
2-1,45.61490443282751,72.91889779116319,47.2086325924291,71.19984713248286,41.42129869550566,9.120045030912571,adverse_snow
2-1,43.50161766992498,74.16851382606478,40.78595851497017,62.61553126077356,39.5624571906188,21.634869666755772,dense_clear_day
2-1,54.82442963452441,77.83387895815504,57.87010741208736,75.65593667164,55.337048271036046,27.37206167027716,dense_light_fog_day
2-1,43.48252144245236,74.38137719615841,42.14815754947119,61.16205626864719,35.42744154237308,15.547466216092454,dense_light_fog_night
2-1,58.77650848180957,79.20224479972931,64.64640435127687,79.20866727266322,52.866503776299844,17.937423305664513,dense_fog_day
2-1,47.93687598289221,72.23575707831357,50.31900863488222,60.17182059418287,48.83492990402187,18.14680686271606,dense_fog_night
2-1,35.83943565126801,68.45874906983636,29.634131011969483,47.183981125291034,32.158221893394725,13.562818226476661,dense_rain
2-1,41.971465270609734,69.55729407089392,41.182649431703126,57.64924610198968,38.605219036708036,23.36299707113562,dense_snow_day
2-1,40.908660276269686,67.584350049601,39.950997896933046,64.02360656514597,34.34203543256682,14.289772184086685,dense_snow_night
2-1,51.725500457203175,78.8411624867934,55.01673272456301,70.06526434395049,46.41710220110225,27.63584250451657,dawn_fog
2-1,53.89683165023224,80.99707525266479,57.41825919596752,70.99859740799485,52.08474713016808,28.61393497798206,dawn_sand
2-1,50.07228476713246,79.05201749444352,52.70052526282307,66.67776175192726,41.79512874827135,9.677270629675485,dawn_rain
2-1,47.290348640190025,76.48654793030687,47.98121716423723,62.476522686877175,35.55641779257126,11.483197830754293,dawn_snow
2-1,25.328098897332058,58.66694719152462,19.280588227007303,38.67125949838531,21.8564692065946,12.111012094792942,nuscenes_clear
2-1,20.152971045870533,49.590999849327595,12.937595803745225,29.13269687189023,20.09044551596359,7.046289427670225,nuscenes_rain
2-1,40.94160454710175,69.48594048722516,41.20917266698337,78.4038282267457,54.26992187651278,14.607264012441965,bdd_clear
2-1,41.6855578393599,71.81622896910402,42.09397253739184,72.83876817564544,49.38369617353187,14.849575556809311,bdd_rain
2-1,41.949090409823846,70.46514988075921,42.27731570835766,76.64702661804834,48.22783993333905,12.975742164789011,bdd_snow
2-1,42.66323209178274,66.8063957759095,44.651854301462315,77.4664481562097,50.942865624958586,11.791410293330282,cityscapes_clear
2-1,44.257501207403514,67.60939499371247,46.438400584130434,77.50139217977683,51.065637468476176,11.084571613936614,cityscapes_fog01
2-1,43.44379407740395,66.25207004751655,45.375730949058116,79.3029195894155,51.74732889548183,8.89088854994106,cityscapes_fog02
2-1,40.784870771191905,62.279020946112915,42.795849782127476,79.6261525173655,48.423045265044344,6.725215784058275,cityscapes_fog03
2-1,48.03187331493258,74.49641056160729,51.23337271626791,85.13551718220914,66.31660046075027,27.921980970738385,acdc_fog
2-1,45.734569255373444,73.45913503132134,48.91666430034961,77.78755311677381,59.678202925511606,22.477375426425308,acdc_rain
2-1,49.86471902992476,76.37134918679169,53.982057988240065,82.62528202878482,62.921386123208976,23.35476035953423,acdc_snow
2-1,15.840711397037548,35.81820701125088,10.613504585723966,31.774168094643723,23.007323173767997,2.6585257858823264,providentia_fog
2-1,45.33539289024845,71.25964931481204,51.82010207847282,59.21881488171671,63.46395922351385,25.463904289939858,providentia_snow
2-1,62.03280626662785,86.90139807720526,68.40142324303056,82.24540903965624,55.794754583795466,17.001918588177585,midjourney_snow
2-1,59.51252651787458,87.75374639648878,66.27427468191442,74.77685125381346,51.79033006054622,15.442793714525108,midjourney_rain
2-1,62.56126108213338,87.55500795171378,71.30618558791905,82.76543657529504,56.935808199583434,13.469613819950505,midjourney_fog
2-2,45.76097093110117,71.49599604049082,47.328456726675775,73.54236603608871,50.07649437708489,13.64104073154531,adverse_fog
2-2,42.1290055766175,73.33190919325205,41.95671443444761,72.98004296510116,49.98888534044003,14.24918320938137,adverse_rain
2-2,44.87952259655568,72.37059099461246,45.51139191887923,69.47520148634841,41.79464380343178,8.372152974169188,adverse_snow
2-2,43.91727118959058,74.25208985092533,41.51125548718896,62.9492211152439,39.9876184192636,22.46464467521225,dense_clear_day
2-2,55.08508098341698,78.05526380107143,59.25332441700847,75.39707229845231,55.856758542107364,27.769679645058687,dense_light_fog_day
2-2,44.56628557479869,74.38951704588597,43.42147240413687,62.21264435031033,37.01182835527182,15.889293487680433,dense_light_fog_night
2-2,58.96036363637385,79.0901506142202,64.46605031153477,78.72005165461188,53.799711901155014,17.732981613467093,dense_fog_day
2-2,48.65127329998419,72.73432048612864,51.60969404981258,60.539704821927565,49.98174634994795,17.43330412105255,dense_fog_night
2-2,36.22860381089929,69.1309816562706,30.6899542816363,46.820442390217906,33.14848373541072,13.626039668285792,dense_rain
2-2,42.661264796260554,69.8261508695876,41.76073497936809,58.36357317816761,39.287054993487445,24.80733714805107,dense_snow_day
2-2,41.41412378102674,68.79600369253669,40.689704584132066,63.96594923163851,35.31165372552565,15.804073758301607,dense_snow_night
2-2,51.32496660277024,79.02218008039776,54.50051074029886,69.98139719021283,45.81157808700602,26.85069353731326,dawn_fog
2-2,53.77485999195161,81.50514278777396,56.977055200187095,71.13253531480314,51.63853786844663,27.798563525791455,dawn_sand
2-2,49.956147352374636,79.42939902427379,52.670961750658975,66.34262835527795,41.65693624218582,11.720888922950186,dawn_rain
2-2,47.41001491107631,76.82233953400899,47.65485234180191,62.81028390023473,35.15380715503961,11.526171515471704,dawn_snow
2-2,25.81891586246321,59.00052998670595,19.955094756058873,38.91019860660519,22.731470413109488,12.773791619204506,nuscenes_clear
2-2,20.973580268668943,51.37800763725987,13.374675249366383,30.037488750124027,20.708586124721503,6.910819722756018,nuscenes_rain
2-2,40.7739777097842,69.21875415074771,40.621639689603505,78.23162817673564,54.336362168116736,14.448703473717616,bdd_clear
2-2,41.499709639473146,71.57192735587135,41.78429050915602,72.6923116305389,49.1865088049912,14.799668744426162,bdd_rain
2-2,41.63405290929143,70.02942141761508,42.69079679888872,76.45776958670129,48.014127638774625,12.556630387277046,bdd_snow
2-2,42.24094457501258,66.11126911789272,43.7492637957876,76.97660704898804,50.747883593758694,11.622855508494965,cityscapes_clear
2-2,43.71856006102355,67.42848347110973,45.18294948502539,76.89159720119393,50.434566325402116,11.410248899155254,cityscapes_fog01
2-2,43.01906899663141,65.78561471002268,45.291636338016374,78.61445384355589,51.50245135187769,8.85861409267498,cityscapes_fog02
2-2,40.644606363913596,62.09875005173703,42.50651528541556,79.1482881763428,48.61466427438286,7.092550415252698,cityscapes_fog03
2-2,47.57059075611653,74.10300585497312,50.73478995142189,84.6080819544251,66.20825939705202,27.33634839720595,acdc_fog
2-2,45.30588261268701,73.67585801135111,47.78807182607989,77.23172533257146,59.01812618215803,22.25000891168297,acdc_rain
2-2,49.587705084177294,76.25750487256552,53.895298153976,82.15831886336646,62.14518215740623,23.373515323684714,acdc_snow
2-2,15.087422225850158,34.77989003930535,9.608942771997091,29.58008745497044,22.01444521884026,2.686038043844854,providentia_fog
2-2,45.3594742358258,71.87104364387002,51.112954160019974,59.13540663087169,64.20924657030896,24.12670121817023,providentia_snow
2-2,61.24132493310369,86.90332295686667,67.25979804029855,81.11819111103472,55.598935808052666,16.53966891204397,midjourney_snow
2-2,59.63837024661968,88.00647326913172,66.87944956053269,74.94138575430124,51.856946147549756,15.684721868734556,midjourney_rain
2-2,62.37904526143888,87.25731765425783,70.91219883610992,82.49816310053146,56.97431033065359,13.009814404161652,midjourney_fog
2-3,45.95983441163133,71.88839073443589,47.71784593965911,73.59219633280951,49.83187381396894,14.185134411442604,adverse_fog
2-3,42.013816533759375,73.37391875275507,42.645111091859555,73.56318983242303,49.63185201867509,13.946569930084655,adverse_rain
2-3,45.97300164785589,71.99257901696538,48.03491141318254,71.85759220131078,41.43265921868932,9.216362483067343,adverse_snow
2-3,42.7421730209632,73.5809547546546,39.66822108235576,62.30350993100128,38.52421772675617,21.269213190252152,dense_clear_day
2-3,54.121024056337795,77.25362352692696,58.09995490792149,75.64844617582804,54.8349118414613,25.93702520292692,dense_light_fog_day
2-3,43.96182574781862,74.20428893543148,43.07816902888883,61.57442714354233,36.09681852613383,15.28264452386829,dense_light_fog_night
2-3,58.41494555516338,79.30460305376131,64.00966702946796,78.80733010638716,52.509410430216306,16.995707881240506,dense_fog_day
2-3,48.61622400426355,72.9838024345933,51.35686753176962,60.86062712822143,49.36488804553858,17.381599856883362,dense_fog_night
2-3,36.24733295224747,69.1876088446299,30.587058827214776,47.77242026181825,31.967849001631187,13.946034935542064,dense_rain
2-3,41.71090734579326,69.30030756716488,40.974395229494675,57.87743652327648,38.26504852805899,21.655407689941896,dense_snow_day
2-3,40.96365511321515,68.56388399265872,40.643261912493486,63.88294380586059,34.58707983257139,14.303300063217153,dense_snow_night
2-3,51.10337967068617,79.43644096141321,53.97893108119243,69.48890989457885,45.600959716011886,26.84403341952897,dawn_fog
2-3,53.275392210366704,80.5960520481308,56.47179510751108,70.68362310735175,51.041574517166666,27.195152851330366,dawn_sand
2-3,49.08400367171693,78.99301578016555,51.53334255509885,65.04391717296343,41.2954941936165,9.152002350142274,dawn_rain
2-3,47.335254729375876,76.96502765487577,48.13084013152901,62.904795203985884,34.55249779891999,11.054001763639656,dawn_snow
2-3,25.063575528310672,57.9754258354347,19.340449241720258,38.642298515031285,21.398187791043227,11.621780443948149,nuscenes_clear
2-3,20.687854228084174,50.81667923509771,13.463197182579373,29.545334824804364,20.43409986243469,6.472247382159956,nuscenes_rain
2-3,40.65684883133523,68.54258637807803,41.215832925208275,78.05567134950579,54.2471698953401,14.584125343439904,bdd_clear
2-3,41.485869798403016,71.82433617026167,41.76910948218141,72.39629359848644,48.90566787216172,14.93697240512313,bdd_rain
2-3,41.43020607396865,69.51651216738253,41.90442332574319,76.35337637952952,47.39419397783869,12.622439455206521,bdd_snow
2-3,42.518912875740995,66.20907483117689,44.17278438291011,77.37799915053397,51.12662442770839,11.806240289754765,cityscapes_clear
2-3,43.646959648881534,67.30440355832482,45.91876394460779,77.07835308860574,50.27568301360306,11.200006667621654,cityscapes_fog01
2-3,42.89656120155357,66.02084658640217,45.151392455625924,78.40011371464274,51.18787622830848,8.85448246805108,cityscapes_fog02
2-3,40.6171953630061,62.31156218142967,43.0698828586662,79.0217818623979,48.58241464237819,6.919887674199423,cityscapes_fog03
2-3,47.77895522135539,73.93393205171326,51.076958218330844,85.16478890697418,66.51742076853627,27.516228293691487,acdc_fog
2-3,45.71174987484128,73.51227970355616,47.992086919678435,77.03727211620338,59.34579969164088,22.025110150048967,acdc_rain
2-3,50.01169561892128,76.13777188652118,54.16500107111085,82.9194699908992,62.40118784985936,23.043365332195723,acdc_snow
2-3,14.904354975553346,35.298067115066004,8.902595363489615,26.634819907102308,22.311124134792166,2.588012344102969,providentia_fog
2-3,43.18946248280115,68.67666769662503,49.136689509725265,56.03244969392309,62.33948439312097,22.82625365745714,providentia_snow
2-3,61.59027867131898,86.66667429423308,68.6235548094834,81.77688317298373,55.842678052313154,16.446972383635035,midjourney_snow
2-3,59.83323008759015,87.61796912884762,66.98862998184894,75.23354939906567,52.00105249534439,16.000610145663366,midjourney_rain
2-3,61.87823183322387,87.18654227622537,70.07344730626939,82.32422044540442,56.505360311270266,12.093638717833898,midjourney_fog
2-4,45.64612575427054,71.41873070862844,47.17314509596291,73.40839606212212,49.9502835728783,13.640161449765545,adverse_fog
2-4,41.435060246040976,72.72808753368945,40.83978328913255,72.71292638882394,48.97905281404698,13.80655895783334,adverse_rain
2-4,45.21275051734937,71.30674128387734,46.313878758556946,71.11639356278737,40.738117077541894,8.773040346275456,adverse_snow
2-4,43.544285166291644,73.55711833287096,41.04371530793406,62.25475657304249,40.290978826535415,21.454998887477075,dense_clear_day
2-4,54.56727976124579,77.18269637356886,59.301985043783034,75.57568171297729,55.93352187314885,25.677706419901458,dense_light_fog_day
2-4,44.15671129887519,73.96453115559787,43.47950786546543,62.090638525944264,36.42793401847085,14.620768566001383,dense_light_fog_night
2-4,59.16051999005931,78.80849220391858,65.35452403968557,79.17778943922681,54.286442894595666,17.34436914182213,dense_fog_day
2-4,48.173975357396635,71.58408900593052,51.02555073754622,61.28807917330262,49.378060242048036,15.411111462819232,dense_fog_night
2-4,36.52277844795407,69.40115407443385,30.74491932477144,47.56447119607709,33.14294949248991,13.005617064077072,dense_rain
2-4,42.40455164071073,69.64119929946206,41.224625484452666,57.9289370039048,39.4463246515927,22.589453847336387,dense_snow_day
2-4,41.459825977920865,68.26747132963698,41.706586066506766,63.73051200734341,35.74714052696395,13.871527060977543,dense_snow_night
2-4,50.3534640357343,78.86391385151524,52.533033026209594,68.8195912227056,44.77719042461163,26.17125824703001,dawn_fog
2-4,52.61005453051738,80.17110790330528,55.90457345433016,70.15754462331405,50.79846688947013,26.511272259160513,dawn_sand
2-4,48.28307809201013,78.55389022990575,49.706674188155695,63.887457450273054,40.745979577780325,10.464542642894624,dawn_rain
2-4,47.04504873632837,77.67016665516834,47.24388708850722,62.78327757526777,34.39350871157928,11.155767927136832,dawn_snow
2-4,25.506552158686667,58.00299465145107,19.711318991025458,38.83643752167785,22.78489210960625,12.27230904527456,nuscenes_clear
2-4,21.176121500556217,51.05944169650051,14.069142641878308,30.3497727163433,21.277142809991073,6.603424298462916,nuscenes_rain
2-4,39.87448145966223,68.06152682764069,39.62756314574903,77.41203656268888,53.26976433097096,13.96231870846324,bdd_clear
2-4,40.973140336692516,70.91795944525407,41.32530668791568,72.37057670044157,48.08849679700099,14.419081993103958,bdd_rain
2-4,40.56224345825202,68.47567844609347,41.028555997076246,76.09841800043762,46.15955703959897,11.808480288083375,bdd_snow
2-4,41.248590299827285,65.47277232040123,42.229408603604895,76.15299044224047,49.120579489148206,10.911912348173097,cityscapes_clear
2-4,43.07793270202013,66.44907917918607,45.09764131696354,77.07459636602935,49.32864536996034,10.44314543683679,cityscapes_fog01
2-4,42.28188437662791,65.01414584300316,44.1263009118526,77.62132008990798,50.35949699727965,8.584039561484968,cityscapes_fog02
2-4,40.28667995606743,62.07545116756019,41.682134661206675,78.28814467610249,48.17669580197362,6.9806158677451435,cityscapes_fog03
2-4,46.485396437435774,73.07465575116969,49.443052883513246,84.64619138325331,65.65138412439876,26.967708610978292,acdc_fog
2-4,44.71508851582633,71.74993733021724,47.61587574472926,77.45195058911646,59.21512623804163,21.145995722225486,acdc_rain
2-4,48.8503266164027,74.97676936602227,53.209052247085644,82.04891607438813,62.24625919807277,22.394380920029878,acdc_snow
2-4,15.325237286923496,36.54560723987154,8.69043132313436,28.036397999516367,22.730008384220437,2.7206072560433334,providentia_fog
2-4,42.47731439207524,69.15888548873443,48.17977757463312,56.31430456755749,61.366596533276194,22.115300582237328,providentia_snow
2-4,60.16906858501573,85.74550949663956,66.48699319294509,81.10352942549602,53.824563295343566,15.48077119531183,midjourney_snow
2-4,58.59241753652719,87.12373013099975,65.41361749916071,74.36786307182366,50.571997778402924,14.21611222217503,midjourney_rain
2-4,61.23984793209558,86.75728017625485,69.68800051161654,81.10897817010625,56.011209972279964,12.535076373877512,midjourney_fog
3-0,45.7305586118687,71.61282781670431,49.11829499494676,73.04345372503006,49.45995489614567,14.179014723412653,adverse_fog
3-0,41.99548178998446,73.480802344278,42.549039264960726,72.92533850403285,50.536979438796436,13.925411548654099,adverse_rain
3-0,45.26591836338381,71.42051401600378,47.45892471422232,72.03087185822581,40.42470077833396,9.040513126961043,adverse_snow
3-0,42.279121490722325,72.38221375744165,39.913964422890594,62.112655120722906,38.54450333998271,20.780831545143535,dense_clear_day
3-0,53.70326432340098,76.53454418979615,57.09278913029431,74.97838372332286,54.57975972701985,27.25616277259896,dense_light_fog_day
3-0,43.20183998919853,73.55772597994842,41.88545062502988,61.48488895959127,35.09003112766331,14.941982383430389,dense_light_fog_night
3-0,58.50137898949228,78.53248257991953,64.60863486014946,79.24964147011639,52.99315552123745,16.917299608153392,dense_fog_day
3-0,46.90794694274075,71.27866871954156,49.42838650430919,59.30534002957418,48.709170542683616,16.433319072314966,dense_fog_night
3-0,35.126267964639005,68.11015711289792,29.261972639225124,46.75769885306795,30.806699933537907,12.554524196592043,dense_rain
3-0,41.097795832832574,67.96801709030977,39.979306503717766,57.46498670705344,37.9686429255464,22.387973953587426,dense_snow_day
3-0,40.861493496051146,67.37194495770508,39.839997679844245,64.9449614303457,34.426421521295,14.306549899275531,dense_snow_night
3-0,50.11420004809168,77.88654526808276,53.03503507240334,68.43898891614856,45.1882007737165,25.929539924949186,dawn_fog
3-0,53.79575230098826,80.64826037888604,57.826515942168285,71.15125440234127,52.10870050958341,26.402594178758022,dawn_sand
3-0,49.34375382583699,79.12735323125814,51.072215830367405,65.9474167118124,41.27634743286633,9.905260612451546,dawn_rain
3-0,47.30112506515666,76.95073298778166,47.584951306885934,62.74785889826998,34.68260396712122,12.748965507458815,dawn_snow
3-0,24.374699033937066,56.16970479809389,19.02319480105691,38.456124797927664,20.942372782890846,11.337144700018795,nuscenes_clear
3-0,19.83705262283008,48.58535537550966,12.734783628761678,29.104914087957525,19.812735573086787,6.706527862822825,nuscenes_rain
3-0,40.40645524219497,69.02965013062487,40.54878343224708,78.00596158990129,53.60528038915704,14.488190632850761,bdd_clear
3-0,41.16903430860972,71.21906156763174,41.140102978106505,72.70811946097616,48.57157533919141,14.467771686978997,bdd_rain
3-0,41.24455166316629,69.70527329206864,41.285521391363325,76.38329216774832,47.35236607804584,12.511212915164027,bdd_snow
3-0,42.085974827894795,66.26147490814539,43.685376296243646,77.37986153694595,49.72998911019595,11.837614131271284,cityscapes_clear
3-0,43.16926161853118,66.87765681136281,45.27935614242859,77.32078689424732,49.0558966999205,10.840547095203659,cityscapes_fog01
3-0,42.671226175762136,65.14120451879741,44.994822551548005,78.92430847534393,50.46590280849597,8.527550324245443,cityscapes_fog02
3-0,40.294704526712465,62.285206141367446,42.334633485966,79.17233609171883,47.989782222472186,6.558434262399585,cityscapes_fog03
3-0,45.665327560666704,73.33704911455087,48.2343578803849,84.32225763768528,63.35860174545341,26.811980884506823,acdc_fog
3-0,43.4098648766211,70.51633271982757,45.29026837482723,77.53330876810092,58.316195120481865,20.58856078519757,acdc_rain
3-0,46.84189941675351,73.55802094629729,50.95522646399991,81.39525203469152,60.710023795268576,21.652759556950947,acdc_snow
3-0,14.408612302344231,32.749869448999235,9.280427841074616,32.07177935002818,21.48438024328194,1.4312086769815184,providentia_fog
3-0,45.09482531164406,72.19867263268964,51.65255979020732,57.510511493188055,62.54004300474539,25.445528361719198,providentia_snow
3-0,60.61296954793745,86.68334534472231,67.18556113329484,81.07253196138025,54.20207016770253,16.559123596344644,midjourney_snow
3-0,58.198817765926705,86.93959108309761,66.15396318137591,73.6909752665323,50.05570158005577,15.420519778120626,midjourney_rain
3-0,60.97072285817201,87.3181523872217,70.35969219020592,80.48663917798848,55.53920742583143,13.033829747819468,midjourney_fog
3-1,45.4777433525173,71.80089965209241,47.03910859174406,72.65886966425542,49.17599431715903,13.856099600179558,adverse_fog
3-1,41.75799853146077,73.22113987116111,41.654237689012035,71.357225022329,49.766496548625646,14.23394887655999,adverse_rain
